pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_insol,st_teff,pl_eqt,pl_tranmid,st_rad,st_mass
Kepler-1984 b,1.99281228200,0.0232000000,0.69000000,45.0800,3608.00,661.00,2454964.70564000,0.400000,0.417000
Kepler-1984 b,1.99281228200,0.0232000000,0.69000000,45.0800,3608.00,661.00,2454964.70564000,0.400000,0.417000
Kepler-1512 b,20.35972200000,0.1097000000,0.80000000,1.6000,3484.00,322.00,2454967.29110000,0.393000,0.418000
TOI-1846 b,3.93067370000,0.0364600000,1.79200000,17.3500,3568.00,568.10,2459565.95523000,0.397000,0.418000
TOI-912 b,4.67806910000,0.0410000000,1.93000000,15.0000,3572.00,551.00,2458628.40610000,0.419000,0.418000
TOI-654.01,1.52756100000,0.0194400000,2.37800000,65.0000,3521.00,794.00,2459243.05840000,0.430000,0.419000
TOI-521 b,1.54285047000,0.0195000000,1.98000000,66.0000,3544.00,794.00,2458492.71530000,0.421000,0.420000
TOI-674 b,1.97714300000,0.0250000000,5.25000000,38.4000,3514.00,635.00,2458641.40455200,0.420000,0.420000
TOI-2094 b,18.79319300000,0.1360000000,1.90000000,0.9800,3435.00,276.00,2460232.36095000,0.384000,0.425000
Kepler-1652 b,38.09707170000,0.1667000000,1.58000000,0.8100,3554.00,242.00,2454973.00353000,0.398000,0.426000
Kepler-1439 b,8.07394097000,0.0594000000,1.59000000,7.3300,3675.00,420.00,2455373.04161000,0.398000,0.428000
TOI-244 b,7.39722500000,0.0559000000,1.52000000,7.3000,3433.00,458.00,2458357.36270000,0.426000,0.428000
Kepler-1624 b,3.29030409800,0.0327000000,4.91000000,20.0600,3386.00,540.00,2454964.90944000,0.427000,0.430000
Kepler-369 b,2.73276661900,0.0289000000,1.00000000,29.9500,3591.00,597.00,2455187.09612000,0.410000,0.430000
Kepler-369 b,2.73276661900,0.0289000000,1.00000000,29.9500,3591.00,597.00,2455187.09612000,0.410000,0.430000
Kepler-369 b,2.73276661900,0.0289000000,1.00000000,29.9500,3591.00,597.00,2455187.09612000,0.410000,0.430000
Kepler-369 c,14.87153514000,0.0894000000,1.32000000,3.1300,3591.00,339.00,2454970.69375000,0.410000,0.430000
Kepler-369 c,14.87153514000,0.0894000000,1.32000000,3.1300,3591.00,339.00,2454970.69375000,0.410000,0.430000
Kepler-369 c,14.87153514000,0.0894000000,1.32000000,3.1300,3591.00,339.00,2454970.69375000,0.410000,0.430000
Kepler-1229 b,86.82898900000,0.2899000000,1.12000000,0.3500,3724.00,196.00,2455022.26884000,0.414000,0.431000
Kepler-1229 b,86.82898900000,0.2899000000,1.12000000,0.3500,3724.00,196.00,2455022.26884000,0.414000,0.431000
Kepler-1229 b,86.82898900000,0.2899000000,1.12000000,0.3500,3724.00,196.00,2455022.26884000,0.414000,0.431000
TOI-1266 b,10.89484100000,0.0728000000,2.62000000,5.5000,3618.00,425.00,2459660.64605000,0.436000,0.431000
TOI-1266 c,18.80161100000,0.1047000000,2.13000000,2.7000,3618.00,354.00,2459648.84710000,0.436000,0.431000
Kepler-993 b,22.08557563000,0.1165000000,2.22000000,1.9400,3635.00,301.00,2454968.23132000,0.410000,0.432000
Kepler-993 b,22.08557563000,0.1165000000,2.22000000,1.9400,3635.00,301.00,2454968.23132000,0.410000,0.432000
Kepler-993 b,22.08557563000,0.1165000000,2.22000000,1.9400,3635.00,301.00,2454968.23132000,0.410000,0.432000
TOI-1266 b,10.89487900000,0.0745000000,2.45800000,4.7200,3573.00,410.00,2458691.00500000,0.423200,0.437000
TOI-1266 c,18.80152000000,0.1037000000,1.67300000,2.4200,3573.00,347.10,2458689.95890000,0.423200,0.437000
HD 260655 b,2.76953000000,0.0293300000,1.24000000,42.2000,3803.00,709.00,2459497.91020000,0.439000,0.439000
HD 260655 c,5.70588000000,0.0474900000,1.53300000,16.1000,3803.00,557.00,2459490.36460000,0.439000,0.439000
Kepler-249 b,3.30654897800,0.0331000000,1.09000000,23.3500,3568.00,561.00,2454967.37266000,0.420000,0.440000
Kepler-249 b,3.30654897800,0.0331000000,1.09000000,23.3500,3568.00,561.00,2454967.37266000,0.420000,0.440000
Kepler-249 b,3.30654897800,0.0331000000,1.09000000,23.3500,3568.00,561.00,2454967.37266000,0.420000,0.440000
Kepler-249 b,3.30655164300,0.0331000000,0.91000000,22.1900,3561.00,554.00,2454967.37211000,0.411000,0.440000
Kepler-249 c,7.11372736000,0.0551000000,1.27000000,8.4300,3568.00,435.00,2455007.32467000,0.420000,0.440000
Kepler-249 c,7.11372736000,0.0551000000,1.27000000,8.4300,3568.00,435.00,2455007.32467000,0.420000,0.440000
Kepler-249 c,7.11372736000,0.0551000000,1.27000000,8.4300,3568.00,435.00,2455007.32467000,0.420000,0.440000
Kepler-249 c,7.11373257000,0.0551000000,1.16000000,8.0100,3561.00,429.00,2455007.32351000,0.411000,0.440000
Kepler-249 d,15.36843606000,0.0921000000,1.21000000,3.0200,3568.00,336.00,2454980.38979000,0.420000,0.440000
Kepler-249 d,15.36843606000,0.0921000000,1.21000000,3.0200,3568.00,336.00,2454980.38979000,0.420000,0.440000
Kepler-249 d,15.36843606000,0.0921000000,1.21000000,3.0200,3568.00,336.00,2454980.38979000,0.420000,0.440000
Kepler-249 d,15.36845737000,0.0922000000,1.11000000,2.8600,3561.00,332.00,2454980.38965000,0.411000,0.440000
TOI-2095 b,17.66484000000,0.1010000000,1.25000000,3.4300,3759.00,347.00,2459240.41150000,0.440000,0.440000
TOI-2095 c,28.17232000000,0.1370000000,1.33000000,1.8400,3759.00,297.00,2459239.56250000,0.440000,0.440000
Kepler-1984 b,1.99281233900,0.0238000000,6.81000000,48.8200,3638.00,675.00,2454964.70565000,0.420000,0.450000
TOI-1266 b,10.89484300000,0.0736000000,2.37000000,4.9000,3600.00,413.00,2458821.74439000,0.420000,0.450000
TOI-1266 c,18.80151000000,0.1058000000,1.56000000,2.3000,3600.00,344.00,2458821.57060000,0.420000,0.450000
Kepler-1651 b,9.87864610000,0.0692000000,1.60000000,5.6500,3609.00,393.00,2454971.41159000,0.422000,0.452000
Kepler-186 b,3.88679500100,0.0371000000,0.97000000,25.2600,3751.00,571.00,2454966.32959000,0.443000,0.452000
Kepler-186 c,7.26731094000,0.0564000000,1.14000000,10.9300,3751.00,464.00,2455007.31292000,0.443000,0.452000
Kepler-186 d,13.34300250000,0.0845000000,1.29000000,4.8700,3751.00,379.00,2455009.90387000,0.443000,0.452000
Kepler-186 e,22.40777833000,0.1194000000,1.15000000,2.4400,3751.00,319.00,2454986.79858000,0.443000,0.452000
Kepler-186 f,129.94539200000,0.3855000000,1.18000000,0.2300,3751.00,177.00,2455009.82285000,0.443000,0.452000
TOI-4479 b,1.15890000000,0.0164000000,2.82000000,92.5000,3400.00,861.00,2459420.75780000,0.451000,0.452000
TOI-2084 b,6.07842470000,0.0500600000,2.47000000,12.8000,3551.00,527.00,2458741.07323000,0.475000,0.453000
Kepler-1741 b,2.75758462200,0.0296000000,1.01000000,33.7900,3683.00,615.00,2454966.05017000,0.424000,0.454000
TOI-1685 b,0.66913924000,0.0113800000,1.46800000,236.0000,3575.00,1062.00,2459910.93828000,0.455500,0.454000
TOI-2285 b,27.26955000000,0.1363000000,1.74000000,1.5400,3491.00,284.00,2458747.18150000,0.464000,0.454000
GJ 367 b,0.32192250000,0.0070900000,0.69900000,579.0000,3522.00,1365.00,2458544.13635000,0.458000,0.455000
TOI-6383 A b,1.79058695000,0.0229200000,11.29000000,51.3000,3444.00,745.00,2459933.59545000,0.457000,0.458000
Kepler-225 b,6.73893995000,0.0539000000,1.36000000,10.9600,3682.00,464.00,2454968.28194000,0.440000,0.460000
Kepler-225 b,6.73893995000,0.0539000000,1.36000000,10.9600,3682.00,464.00,2454968.28194000,0.440000,0.460000
Kepler-225 b,6.73893995000,0.0539000000,1.36000000,10.9600,3682.00,464.00,2454968.28194000,0.440000,0.460000
Kepler-225 c,18.79419535000,0.1069000000,1.81000000,2.7900,3682.00,330.00,2455010.79407000,0.440000,0.460000
Kepler-225 c,18.79419535000,0.1069000000,1.81000000,2.7900,3682.00,330.00,2455010.79407000,0.440000,0.460000
Kepler-225 c,18.79419535000,0.1069000000,1.81000000,2.7900,3682.00,330.00,2455010.79407000,0.440000,0.460000
Kepler-732 b,9.46781404800,0.0677000000,2.08000000,6.2200,3581.00,403.00,2455011.41646300,0.440000,0.460000
Kepler-732 b,9.46781404800,0.0677000000,2.08000000,6.2200,3581.00,403.00,2455011.41646300,0.440000,0.460000
Kepler-732 b,9.46781404800,0.0677000000,2.08000000,6.2200,3581.00,403.00,2455011.41646300,0.440000,0.460000
Kepler-732 c,0.89304123600,0.0140000000,1.22000000,145.3700,3581.00,886.00,2454967.54027700,0.440000,0.460000
Kepler-732 c,0.89304123600,0.0140000000,1.22000000,145.3700,3581.00,886.00,2454967.54027700,0.440000,0.460000
Kepler-732 c,0.89304123600,0.0140000000,1.22000000,145.3700,3581.00,886.00,2454967.54027700,0.440000,0.460000
K2-133 e,26.58410000000,0.1346000000,1.73000000,1.8000,3655.00,296.00,2457837.86570000,0.455000,0.461000
Kepler-1124 b,2.85234826200,0.0305000000,1.66000000,34.9500,3731.00,621.00,2454965.04453400,0.433000,0.463000
Kepler-1049 b,3.27346073600,0.0334000000,0.87000000,34.9600,3809.00,620.00,2454967.44686000,0.455000,0.464000
Kepler-1049 b,3.27346073600,0.0334000000,0.87000000,34.9600,3809.00,620.00,2454967.44686000,0.455000,0.464000
Kepler-1049 b,3.27346073600,0.0334000000,0.87000000,34.9600,3809.00,620.00,2454967.44686000,0.455000,0.464000
Kepler-1350 b,4.49686066000,0.0413000000,1.93000000,19.3400,3698.00,535.00,2454967.20642000,0.444000,0.464000
Kepler-1350 c,1.76678950900,0.0222000000,1.40000000,66.9500,3698.00,730.00,2454966.08336000,0.444000,0.464000
Kepler-974 b,4.19449651400,0.0395000000,1.44000000,19.1700,3584.00,534.00,2454967.13429000,0.450000,0.464000
Kepler-974 b,4.19449651400,0.0395000000,1.44000000,19.1700,3584.00,534.00,2454967.13429000,0.450000,0.464000
Kepler-974 b,4.19449651400,0.0395000000,1.44000000,19.1700,3584.00,534.00,2454967.13429000,0.450000,0.464000
Kepler-1350 b,4.49686040000,0.0413000000,2.13000000,19.3400,3698.00,535.00,2454967.20635000,0.444000,0.465000
Kepler-1350 b,4.49686040000,0.0413000000,2.13000000,19.3400,3698.00,535.00,2454967.20635000,0.444000,0.465000
Kepler-1350 b,4.49686040000,0.0413000000,2.13000000,19.3400,3698.00,535.00,2454967.20635000,0.444000,0.465000
Kepler-1350 c,1.76678906200,0.0222000000,1.48000000,66.9500,3698.00,730.00,2454966.08323000,0.444000,0.465000
Kepler-1350 c,1.76678906200,0.0222000000,1.48000000,66.9500,3698.00,730.00,2454966.08323000,0.444000,0.465000
Kepler-1350 c,1.76678906200,0.0222000000,1.48000000,66.9500,3698.00,730.00,2454966.08323000,0.444000,0.465000
TOI-1685 b,0.66913923000,0.0116400000,1.42100000,213.0000,3470.00,1000.00,2458816.22570000,0.462000,0.466000
Kepler-267 b,3.35373200800,0.0340000000,1.65000000,33.7600,3789.00,615.00,2454967.86959700,0.460000,0.467000
Kepler-267 c,6.87744603300,0.0549000000,2.05000000,12.9500,3789.00,484.00,2454965.08426000,0.460000,0.467000
Kepler-267 d,28.46464804000,0.1415000000,1.87000000,1.9500,3789.00,301.00,2454991.03986000,0.460000,0.467000
Kepler-1308 b,2.10433534000,0.0250000000,0.79000000,45.3400,3605.00,662.00,2454966.31612000,0.433000,0.470000
Kepler-674 b,2.24338184700,0.0261000000,1.32000000,52.1100,3741.00,685.00,2455003.67889400,0.450000,0.470000
Kepler-674 b,2.24338184700,0.0261000000,1.32000000,52.1100,3741.00,685.00,2455003.67889400,0.450000,0.470000
Kepler-674 b,2.24338184700,0.0261000000,1.32000000,52.1100,3741.00,685.00,2455003.67889400,0.450000,0.470000
Kepler-737 b,28.59914031000,0.1422000000,1.83000000,1.8700,3755.00,298.00,2455022.92667000,0.461000,0.470000
Kepler-1805 b,8.84786839000,0.0652000000,1.01000000,8.5700,3724.00,436.00,2454973.15155000,0.460000,0.471000
Kepler-1805 b,8.84786839000,0.0652000000,1.01000000,8.5700,3724.00,436.00,2454973.15155000,0.460000,0.471000
Kepler-1805 b,8.84786839000,0.0652000000,1.01000000,8.5700,3724.00,436.00,2454973.15155000,0.460000,0.471000
TOI-1470 b,2.52709300000,0.0285000000,2.18000000,46.3000,3709.00,734.00,2458766.47020000,0.469000,0.471000
TOI-1470 c,18.08816000000,0.1060000000,2.47000000,3.3500,3709.00,373.00,2458772.17600000,0.469000,0.471000
Kepler-446 b,1.56541284700,0.0206000000,2.61000000,66.1100,3485.00,727.00,2454965.91247000,0.461000,0.472000
Kepler-446 b,1.56541284700,0.0206000000,2.61000000,66.1100,3485.00,727.00,2454965.91247000,0.461000,0.472000
Kepler-446 b,1.56541284700,0.0206000000,2.61000000,66.1100,3485.00,727.00,2454965.91247000,0.461000,0.472000
Kepler-446 c,3.03621679000,0.0320000000,2.10000000,27.4000,3485.00,583.00,2454967.05911000,0.461000,0.472000
Kepler-446 c,3.03621679000,0.0320000000,2.10000000,27.4000,3485.00,583.00,2454967.05911000,0.461000,0.472000
Kepler-446 c,3.03621679000,0.0320000000,2.10000000,27.4000,3485.00,583.00,2454967.05911000,0.461000,0.472000
Kepler-446 d,5.14892890000,0.0455000000,2.44000000,13.5500,3485.00,489.00,2454966.31883000,0.461000,0.472000
Kepler-446 d,5.14892890000,0.0455000000,2.44000000,13.5500,3485.00,489.00,2454966.31883000,0.461000,0.472000
Kepler-446 d,5.14892890000,0.0455000000,2.44000000,13.5500,3485.00,489.00,2454966.31883000,0.461000,0.472000
TOI-5293 A b,2.93028900000,0.0313000000,10.98480109,34.8000,3586.00,676.00,2459448.91480000,0.479000,0.476000
TOI-5916 b,2.36712800000,0.0262000000,11.35469745,51.7000,3613.00,683.00,2460255.60550000,0.480000,0.477000
Kepler-438 b,35.23318000000,0.1648000000,0.98000000,1.3100,3688.00,273.00,2454968.36096000,0.463000,0.479000
Kepler-438 b,35.23318000000,0.1648000000,0.98000000,1.3100,3688.00,273.00,2454968.36096000,0.463000,0.479000
Kepler-438 b,35.23318000000,0.1648000000,0.98000000,1.3100,3688.00,273.00,2454968.36096000,0.463000,0.479000
Kepler-834 b,13.32389352000,0.0862000000,1.26000000,4.8300,3751.00,378.00,2454968.24585000,0.450000,0.479000
Kepler-1229 b,86.82974000000,0.3006000000,1.34000000,0.2960,3577.00,212.00,2455022.26170000,0.450000,0.480000
Kepler-1741 b,2.75759025000,0.0301000000,1.17000000,39.6800,3712.00,640.00,2454966.04900000,0.460000,0.480000
Kepler-1741 b,2.75759025000,0.0301000000,1.17000000,39.6800,3712.00,640.00,2454966.04900000,0.460000,0.480000
Kepler-1741 b,2.75759025000,0.0301000000,1.17000000,39.6800,3712.00,640.00,2454966.04900000,0.460000,0.480000
Kepler-186 b,3.88678935600,0.0379000000,1.05000000,26.3800,3761.00,578.00,2454966.33050000,0.460000,0.480000
Kepler-186 b,3.88678935600,0.0379000000,1.05000000,26.3800,3761.00,578.00,2454966.33050000,0.460000,0.480000
Kepler-186 b,3.88678935600,0.0379000000,1.05000000,26.3800,3761.00,578.00,2454966.33050000,0.460000,0.480000
Kepler-186 c,7.26730117000,0.0575000000,1.23000000,11.4600,3761.00,469.00,2455007.31440000,0.460000,0.480000
Kepler-186 c,7.26730117000,0.0575000000,1.23000000,11.4600,3761.00,469.00,2455007.31440000,0.460000,0.480000
Kepler-186 c,7.26730117000,0.0575000000,1.23000000,11.4600,3761.00,469.00,2455007.31440000,0.460000,0.480000
Kepler-186 d,13.34300789000,0.0862000000,1.53000000,5.1000,3761.00,383.00,2455009.90378000,0.460000,0.480000
Kepler-186 d,13.34300789000,0.0862000000,1.53000000,5.1000,3761.00,383.00,2455009.90378000,0.460000,0.480000
Kepler-186 d,13.34300789000,0.0862000000,1.53000000,5.1000,3761.00,383.00,2455009.90378000,0.460000,0.480000
Kepler-186 e,22.40777444000,0.1218000000,1.26000000,2.5500,3761.00,322.00,2454986.79898000,0.460000,0.480000
Kepler-186 e,22.40777444000,0.1218000000,1.26000000,2.5500,3761.00,322.00,2454986.79898000,0.460000,0.480000
Kepler-186 e,22.40777444000,0.1218000000,1.26000000,2.5500,3761.00,322.00,2454986.79898000,0.460000,0.480000
Kepler-186 f,129.94577000000,0.3931000000,1.06000000,0.2500,3761.00,179.00,2455009.81920000,0.460000,0.480000
Kepler-186 f,129.94577000000,0.3931000000,1.06000000,0.2500,3761.00,179.00,2455009.81920000,0.460000,0.480000
Kepler-186 f,129.94577000000,0.3931000000,1.06000000,0.2500,3761.00,179.00,2455009.81920000,0.460000,0.480000
Kepler-834 b,13.32388301000,0.0862000000,1.35000000,4.8200,3750.00,378.00,2454968.24446000,0.450000,0.480000
Kepler-834 b,13.32388301000,0.0862000000,1.35000000,4.8200,3750.00,378.00,2454968.24446000,0.450000,0.480000
Kepler-834 b,13.32388301000,0.0862000000,1.35000000,4.8200,3750.00,378.00,2454968.24446000,0.450000,0.480000
Kepler-1124 b,2.85234897500,0.0309000000,1.79000000,37.5800,3694.00,631.00,2454965.04431700,0.464000,0.482000
Kepler-1124 b,2.85234897500,0.0309000000,1.79000000,37.5800,3694.00,631.00,2454965.04431700,0.464000,0.482000
Kepler-1124 b,2.85234897500,0.0309000000,1.79000000,37.5800,3694.00,631.00,2454965.04431700,0.464000,0.482000
Kepler-1229 b,86.82951900000,0.3013000000,1.68000000,0.3500,3576.00,196.00,2455022.26162000,0.463000,0.482000
Kepler-54 b,8.01078456000,0.0616000000,1.72000000,9.9000,3713.00,453.00,2455003.20739000,0.470000,0.484000
Kepler-54 c,12.07134205000,0.0809000000,1.29000000,5.7400,3713.00,395.00,2454976.45948000,0.470000,0.484000
Kepler-54 d,20.99587872000,0.1170000000,1.30000000,2.7400,3713.00,328.00,2454985.31554000,0.470000,0.484000
Kepler-440 b,101.11149760000,0.3340000000,1.47000000,0.3900,3813.00,201.00,2455048.51638000,0.477000,0.485000
Kepler-440 b,101.11149760000,0.3340000000,1.47000000,0.3900,3813.00,201.00,2455048.51638000,0.477000,0.485000
Kepler-440 b,101.11149760000,0.3340000000,1.47000000,0.3900,3813.00,201.00,2455048.51638000,0.477000,0.485000
TOI-1231 b,24.24558600000,0.1288000000,3.65000000,1.9300,3553.00,329.60,2458685.11630000,0.476000,0.485000
Kepler-1761 b,4.04355143000,0.0391000000,0.92000000,27.0500,3767.00,582.00,2454964.62968000,0.479000,0.488000
Kepler-1761 b,4.04355143000,0.0391000000,0.92000000,27.0500,3767.00,582.00,2454964.62968000,0.479000,0.488000
Kepler-1761 b,4.04355143000,0.0391000000,0.92000000,27.0500,3767.00,582.00,2454964.62968000,0.479000,0.488000
Kepler-1826 b,1.61535780900,0.0213000000,1.37000000,99.3200,3821.00,806.00,2454965.78460000,0.486000,0.490000
Kepler-267 b,3.35373033300,0.0346000000,2.12000000,34.6900,3807.00,619.00,2454967.86941200,0.470000,0.490000
Kepler-267 b,3.35373033300,0.0346000000,2.12000000,34.6900,3807.00,619.00,2454967.86941200,0.470000,0.490000
Kepler-267 b,3.35373033300,0.0346000000,2.12000000,34.6900,3807.00,619.00,2454967.86941200,0.470000,0.490000
Kepler-267 c,6.87744989700,0.0558000000,2.02000000,13.3400,3807.00,487.00,2454965.08427000,0.470000,0.490000
Kepler-267 c,6.87744989700,0.0558000000,2.02000000,13.3400,3807.00,487.00,2454965.08427000,0.470000,0.490000
Kepler-267 c,6.87744989700,0.0558000000,2.02000000,13.3400,3807.00,487.00,2454965.08427000,0.470000,0.490000
Kepler-267 d,28.46462622000,0.1439000000,2.01000000,2.0100,3807.00,303.00,2454991.03962000,0.470000,0.490000
Kepler-267 d,28.46462622000,0.1439000000,2.01000000,2.0100,3807.00,303.00,2454991.03962000,0.470000,0.490000
Kepler-267 d,28.46462622000,0.1439000000,2.01000000,2.0100,3807.00,303.00,2454991.03962000,0.470000,0.490000
Kepler-54 b,8.01081478000,0.0618000000,2.33000000,9.9800,3726.00,453.00,2455003.20432000,0.470000,0.490000
Kepler-54 b,8.01081478000,0.0618000000,2.33000000,9.9800,3726.00,453.00,2455003.20432000,0.470000,0.490000
Kepler-54 b,8.01081478000,0.0618000000,2.33000000,9.9800,3726.00,453.00,2455003.20432000,0.470000,0.490000
Kepler-54 c,12.07135949000,0.0812000000,1.33000000,5.7800,3726.00,395.00,2454976.45858000,0.470000,0.490000
Kepler-54 c,12.07135949000,0.0812000000,1.33000000,5.7800,3726.00,395.00,2454976.45858000,0.470000,0.490000
Kepler-54 c,12.07135949000,0.0812000000,1.33000000,5.7800,3726.00,395.00,2454976.45858000,0.470000,0.490000
Kepler-54 d,20.99589959000,0.1175000000,1.38000000,2.7600,3726.00,329.00,2454985.31382000,0.470000,0.490000
Kepler-54 d,20.99589959000,0.1175000000,1.38000000,2.7600,3726.00,329.00,2454985.31382000,0.470000,0.490000
Kepler-54 d,20.99589959000,0.1175000000,1.38000000,2.7600,3726.00,329.00,2454985.31382000,0.470000,0.490000
Kepler-617 b,1.68269614800,0.0218000000,1.27000000,76.1300,3678.00,753.00,2455003.45297200,0.470000,0.490000
Kepler-617 b,1.68269614800,0.0218000000,1.27000000,76.1300,3678.00,753.00,2455003.45297200,0.470000,0.490000
Kepler-617 b,1.68269614800,0.0218000000,1.27000000,76.1300,3678.00,753.00,2455003.45297200,0.470000,0.490000
Kepler-622 b,14.28226676000,0.0909000000,1.64000000,4.3800,3679.00,369.00,2455013.84726000,0.470000,0.490000
Kepler-622 b,14.28226676000,0.0909000000,1.64000000,4.3800,3679.00,369.00,2455013.84726000,0.470000,0.490000
Kepler-622 b,14.28226676000,0.0909000000,1.64000000,4.3800,3679.00,369.00,2455013.84726000,0.470000,0.490000
Kepler-705 b,56.05605380000,0.2261000000,1.96000000,0.6400,3593.00,229.00,2455034.16561000,0.470000,0.490000
Kepler-705 b,56.05605380000,0.2261000000,1.96000000,0.6400,3593.00,229.00,2455034.16561000,0.470000,0.490000
Kepler-705 b,56.05605380000,0.2261000000,1.96000000,0.6400,3593.00,229.00,2455034.16561000,0.470000,0.490000
Kepler-737 b,28.59915399000,0.1443000000,1.88000000,1.8000,3750.00,295.00,2455022.92579000,0.460000,0.490000
Kepler-737 b,28.59915399000,0.1443000000,1.88000000,1.8000,3750.00,295.00,2455022.92579000,0.460000,0.490000
Kepler-737 b,28.59915399000,0.1443000000,1.88000000,1.8000,3750.00,295.00,2455022.92579000,0.460000,0.490000
TOI-3984 A b,4.35332600000,0.0410000000,7.90000000,16.7000,3476.00,563.00,2459715.02268000,0.470000,0.490000
Kepler-732 b,9.46782147400,0.0691000000,2.13000000,6.4700,3582.00,407.00,2455011.41584200,0.458000,0.491000
Kepler-732 c,0.89304096900,0.0143000000,1.24000000,151.1400,3582.00,893.00,2454967.54034200,0.458000,0.491000
Kepler-617 b,1.68269593800,0.0219000000,1.23000000,74.7000,3669.00,750.00,2455003.45311700,0.470000,0.494000
